student_name,student_id,age,study_hours,attendance,assignment_delay,stress,gpa,internet,part_time_job,family_problems,scholarship,department,semester
Student 309,STU0309,22,4,77,2,7,3,Yes,No,No,Yes,Business,Semester 1
Student 310,STU0310,20,2,72,7,4,1,Yes,Yes,No,Yes,Software Engineering,Semester 3
Student 311,STU0311,20,4,74,2,6,1,Yes,No,No,No,Data Science,Semester 2
Student 312,STU0312,23,4,87,1,5,4,Yes,Yes,Yes,No,Business,Semester 2
Student 313,STU0313,22,5,78,0,8,0,Yes,No,Yes,Yes,Engineering,Semester 3
Student 314,STU0314,22,2,69,2,1,3,No,Yes,No,No,Data Science,Semester 1
Student 315,STU0315,23,3,83,2,3,2,Yes,No,No,Yes,Software Engineering,Semester 4
Student 316,STU0316,21,5,79,4,9,1,Yes,No,Yes,No,Software Engineering,Semester 2
Student 317,STU0317,22,1,79,4,5,0,Yes,No,No,Yes,Data Science,Semester 4
Student 318,STU0318,20,2,68,2,4,2,Yes,Yes,No,Yes,Computer Science,Semester 4
Student 319,STU0319,21,4,69,2,3,1,Yes,No,Yes,No,Engineering,Semester 2
Student 320,STU0320,20,4,77,0,4,2,Yes,Yes,No,No,Business,Semester 4
Student 321,STU0321,21,3,74,2,6,2,Yes,No,No,No,Data Science,Semester 2
Student 322,STU0322,22,4,62,1,5,3,Yes,Yes,No,No,Business,Semester 3
Student 323,STU0323,19,3,88,1,6,3,Yes,No,No,No,Software Engineering,Semester 3
Student 324,STU0324,25,5,73,2,2,1,Yes,Yes,No,Yes,Computer Science,Semester 3
Student 325,STU0325,18,4,74,1,5,2,No,Yes,Yes,Yes,Computer Science,Semester 3
Student 326,STU0326,18,2,77,2,6,3,Yes,Yes,Yes,No,Business,Semester 1
Student 327,STU0327,23,4,74,3,6,2,Yes,No,Yes,No,Software Engineering,Semester 3
Student 328,STU0328,22,3,80,2,5,2,Yes,Yes,No,No,Computer Science,Semester 2
Student 329,STU0329,22,3,90,3,3,2,Yes,No,No,Yes,Engineering,Semester 2
Student 330,STU0330,22,2,79,4,3,1,Yes,No,No,Yes,Software Engineering,Semester 2
Student 331,STU0331,21,2,84,1,7,2,Yes,No,Yes,Yes,Data Science,Semester 4
Student 332,STU0332,19,2,63,5,4,2,Yes,No,No,Yes,Data Science,Semester 2
Student 333,STU0333,21,5,82,4,4,4,Yes,Yes,No,Yes,Data Science,Semester 1
Student 334,STU0334,19,4,93,2,5,1,Yes,No,No,No,Engineering,Semester 1
Student 335,STU0335,23,5,82,4,3,2,Yes,Yes,No,No,Software Engineering,Semester 1
Student 336,STU0336,20,2,83,2,6,1,Yes,No,No,Yes,Business,Semester 1
Student 337,STU0337,19,3,84,2,3,3,No,Yes,No,Yes,Business,Semester 1
Student 338,STU0338,20,3,94,3,7,0,Yes,No,Yes,No,Software Engineering,Semester 1
Student 339,STU0339,21,3,92,1,3,3,Yes,No,No,No,Engineering,Semester 3
Student 340,STU0340,19,4,73,1,5,2,Yes,No,No,No,Software Engineering,Semester 1
Student 341,STU0341,19,4,91,2,6,3,Yes,Yes,No,No,Business,Semester 4
Student 342,STU0342,21,5,93,2,6,1,Yes,No,Yes,No,Software Engineering,Semester 1
Student 343,STU0343,21,1,68,3,5,2,Yes,Yes,No,No,Data Science,Semester 2
Student 344,STU0344,19,6,82,2,4,3,Yes,No,Yes,No,Software Engineering,Semester 2
Student 345,STU0345,20,2,86,3,8,0,Yes,No,No,No,Computer Science,Semester 4
Student 346,STU0346,21,4,59,0,5,2,Yes,No,No,Yes,Software Engineering,Semester 1
Student 347,STU0347,17,4,76,2,5,2,Yes,No,No,Yes,Business,Semester 3
Student 348,STU0348,17,4,76,0,2,3,Yes,No,Yes,No,Business,Semester 3
Student 349,STU0349,19,5,76,2,5,3,Yes,No,No,No,Business,Semester 3
Student 350,STU0350,20,5,90,0,5,3,Yes,No,No,No,Data Science,Semester 3
Student 351,STU0351,21,4,81,2,3,3,Yes,No,Yes,Yes,Business,Semester 1
Student 352,STU0352,24,4,85,0,4,3,No,No,No,No,Computer Science,Semester 4
Student 353,STU0353,22,2,82,2,5,3,Yes,Yes,Yes,No,Software Engineering,Semester 3
Student 354,STU0354,20,3,100,3,6,3,Yes,No,No,No,Engineering,Semester 1
Student 355,STU0355,21,2,90,0,3,2,Yes,No,No,No,Business,Semester 1
Student 356,STU0356,18,0,81,3,3,1,Yes,Yes,No,No,Software Engineering,Semester 1
Student 357,STU0357,21,2,79,1,5,3,Yes,No,No,No,Data Science,Semester 1
Student 358,STU0358,20,2,76,2,4,3,Yes,No,No,Yes,Software Engineering,Semester 1
Student 359,STU0359,21,2,74,3,5,2,No,Yes,No,No,Business,Semester 2
Student 360,STU0360,19,4,72,1,8,0,Yes,No,Yes,Yes,Business,Semester 1
Student 361,STU0361,22,4,89,2,5,0,Yes,No,No,No,Business,Semester 1
Student 362,STU0362,24,5,74,2,7,1,Yes,No,No,Yes,Computer Science,Semester 1
Student 363,STU0363,20,1,87,1,3,2,Yes,No,No,Yes,Software Engineering,Semester 2
Student 364,STU0364,21,3,78,1,4,0,Yes,No,No,Yes,Engineering,Semester 2
Student 365,STU0365,22,3,76,1,4,3,No,Yes,Yes,Yes,Computer Science,Semester 4
Student 366,STU0366,20,5,79,0,3,3,Yes,No,No,Yes,Engineering,Semester 4
Student 367,STU0367,21,4,96,3,2,3,No,No,No,Yes,Business,Semester 1
Student 368,STU0368,21,4,100,1,5,3,No,No,No,No,Engineering,Semester 3
Student 369,STU0369,21,2,79,0,6,1,Yes,No,Yes,No,Engineering,Semester 1
Student 370,STU0370,19,5,78,4,3,3,Yes,No,No,No,Computer Science,Semester 4
Student 371,STU0371,21,3,89,2,4,2,Yes,No,Yes,No,Computer Science,Semester 3
Student 372,STU0372,22,1,83,0,5,1,Yes,No,No,No,Software Engineering,Semester 3
Student 373,STU0373,24,4,76,0,5,1,Yes,No,No,No,Engineering,Semester 4
Student 374,STU0374,23,4,85,2,7,2,Yes,No,No,No,Computer Science,Semester 1
Student 375,STU0375,25,3,88,0,7,1,Yes,No,No,No,Software Engineering,Semester 4
Student 376,STU0376,19,3,80,3,4,3,Yes,No,No,No,Engineering,Semester 3
Student 377,STU0377,22,2,80,0,5,0,Yes,Yes,No,Yes,Engineering,Semester 2
Student 378,STU0378,21,5,95,0,3,2,Yes,No,No,No,Business,Semester 1
Student 379,STU0379,25,4,75,2,8,1,Yes,No,No,No,Computer Science,Semester 4
Student 380,STU0380,19,2,77,4,6,1,Yes,No,No,Yes,Data Science,Semester 4
Student 381,STU0381,19,4,78,3,7,3,Yes,No,No,Yes,Computer Science,Semester 4
Student 382,STU0382,19,3,95,2,4,3,Yes,No,No,Yes,Business,Semester 2
Student 383,STU0383,17,2,66,1,7,1,Yes,Yes,Yes,No,Software Engineering,Semester 2
Student 384,STU0384,19,6,88,0,6,2,No,No,No,No,Computer Science,Semester 1
Student 385,STU0385,19,3,81,2,7,0,Yes,No,No,Yes,Engineering,Semester 1
Student 386,STU0386,21,2,96,1,3,2,Yes,Yes,Yes,Yes,Data Science,Semester 1
Student 387,STU0387,21,2,84,2,5,2,Yes,Yes,No,Yes,Software Engineering,Semester 4
Student 388,STU0388,25,3,64,1,7,1,Yes,No,No,No,Computer Science,Semester 2
Student 389,STU0389,23,4,94,1,5,2,Yes,No,No,Yes,Software Engineering,Semester 1
Student 390,STU0390,19,3,80,2,6,0,Yes,No,Yes,No,Engineering,Semester 2
Student 391,STU0391,19,5,65,0,6,2,No,No,No,No,Data Science,Semester 3
Student 392,STU0392,22,5,78,2,6,1,Yes,No,Yes,No,Engineering,Semester 1
Student 393,STU0393,18,4,82,2,6,3,Yes,No,Yes,No,Data Science,Semester 2
Student 394,STU0394,25,7,73,1,6,2,Yes,No,No,No,Software Engineering,Semester 1
Student 395,STU0395,23,4,69,1,6,0,Yes,Yes,Yes,No,Computer Science,Semester 2
Student 396,STU0396,20,2,84,2,7,2,No,No,No,No,Data Science,Semester 2
Student 397,STU0397,17,5,72,4,4,3,No,No,Yes,No,Engineering,Semester 4
Student 398,STU0398,24,4,73,3,6,2,Yes,No,No,No,Data Science,Semester 3
Student 399,STU0399,20,4,92,2,7,2,Yes,No,No,No,Software Engineering,Semester 1
Student 400,STU0400,23,4,79,3,4,1,Yes,No,No,No,Software Engineering,Semester 2
Student 401,STU0401,17,3,72,0,4,4,Yes,Yes,No,No,Software Engineering,Semester 1
Student 402,STU0402,19,6,74,3,6,3,No,Yes,No,No,Computer Science,Semester 2
Student 403,STU0403,21,1,85,2,8,2,Yes,Yes,No,Yes,Software Engineering,Semester 3
Student 404,STU0404,21,5,85,3,5,2,Yes,Yes,No,Yes,Computer Science,Semester 2
Student 405,STU0405,20,4,87,2,5,1,Yes,No,No,No,Business,Semester 2
Student 406,STU0406,22,4,88,4,6,2,No,Yes,No,Yes,Data Science,Semester 1
Student 407,STU0407,18,3,84,3,4,3,Yes,Yes,No,Yes,Engineering,Semester 3
Student 408,STU0408,20,5,86,1,9,2,Yes,No,No,Yes,Computer Science,Semester 2
Student 409,STU0409,21,5,78,1,3,2,No,No,No,No,Computer Science,Semester 1
Student 410,STU0410,22,3,73,1,5,1,Yes,Yes,No,No,Engineering,Semester 2
Student 411,STU0411,22,5,92,2,5,2,Yes,No,Yes,Yes,Data Science,Semester 1
Student 412,STU0412,18,4,89,2,1,3,No,No,No,Yes,Software Engineering,Semester 3
Student 413,STU0413,17,3,79,2,4,3,No,Yes,No,No,Data Science,Semester 4
Student 414,STU0414,23,1,76,3,3,1,Yes,Yes,No,No,Computer Science,Semester 3
Student 415,STU0415,21,5,100,4,6,1,Yes,No,No,Yes,Software Engineering,Semester 1
Student 416,STU0416,19,3,74,3,2,2,Yes,No,Yes,Yes,Business,Semester 3
Student 417,STU0417,24,4,83,2,5,1,Yes,No,No,No,Engineering,Semester 1
Student 418,STU0418,21,5,76,1,3,3,Yes,Yes,No,No,Data Science,Semester 1
Student 419,STU0419,23,2,78,0,7,2,Yes,No,No,No,Software Engineering,Semester 3
Student 420,STU0420,21,5,76,0,3,2,Yes,No,No,No,Engineering,Semester 4
Student 421,STU0421,25,2,64,1,6,0,Yes,Yes,No,No,Data Science,Semester 3
Student 422,STU0422,24,5,85,0,7,1,Yes,No,No,Yes,Computer Science,Semester 1
Student 423,STU0423,20,6,87,7,6,2,Yes,No,No,Yes,Computer Science,Semester 4
Student 424,STU0424,23,5,76,0,3,3,Yes,Yes,No,No,Computer Science,Semester 1
Student 425,STU0425,22,4,100,2,7,3,Yes,No,No,No,Business,Semester 4
Student 426,STU0426,24,5,84,1,6,3,Yes,No,No,No,Computer Science,Semester 3
Student 427,STU0427,18,3,83,0,1,4,Yes,Yes,No,No,Computer Science,Semester 3
Student 428,STU0428,22,2,85,4,5,0,No,No,Yes,No,Computer Science,Semester 1
Student 429,STU0429,23,3,77,5,10,1,Yes,Yes,Yes,No,Software Engineering,Semester 4
Student 430,STU0430,17,6,74,1,7,1,Yes,No,Yes,Yes,Engineering,Semester 1
Student 431,STU0431,18,2,75,4,4,2,Yes,Yes,No,Yes,Business,Semester 4
Student 432,STU0432,17,5,77,2,6,3,Yes,Yes,No,No,Data Science,Semester 1
Student 433,STU0433,20,3,86,0,4,3,Yes,No,No,Yes,Business,Semester 3
Student 434,STU0434,22,3,79,3,7,1,Yes,No,No,Yes,Engineering,Semester 2
Student 435,STU0435,24,6,86,5,4,1,Yes,No,No,No,Computer Science,Semester 1
Student 436,STU0436,21,4,71,1,7,0,Yes,No,No,No,Computer Science,Semester 2
Student 437,STU0437,24,5,76,1,7,2,Yes,Yes,Yes,Yes,Data Science,Semester 3
Student 438,STU0438,18,7,76,2,6,0,Yes,No,No,No,Business,Semester 2
Student 439,STU0439,17,3,51,4,9,0,Yes,No,Yes,Yes,Business,Semester 4
Student 440,STU0440,20,4,63,2,5,1,Yes,Yes,Yes,Yes,Data Science,Semester 2
Student 441,STU0441,21,4,73,2,7,1,Yes,No,Yes,No,Business,Semester 1
Student 442,STU0442,20,3,85,1,7,1,No,No,Yes,No,Business,Semester 2
Student 443,STU0443,17,4,87,0,6,1,Yes,No,Yes,Yes,Business,Semester 4
Student 444,STU0444,20,5,70,2,6,1,Yes,No,No,Yes,Data Science,Semester 3
Student 445,STU0445,18,5,80,1,4,3,Yes,Yes,Yes,Yes,Data Science,Semester 4
Student 446,STU0446,22,4,71,0,4,1,No,No,No,No,Engineering,Semester 1
Student 447,STU0447,21,0,84,1,6,2,No,No,Yes,No,Business,Semester 4
Student 448,STU0448,18,2,76,2,6,1,Yes,No,Yes,No,Engineering,Semester 2
Student 449,STU0449,19,6,77,3,5,2,Yes,No,No,Yes,Software Engineering,Semester 2
Student 450,STU0450,18,2,80,0,4,4,Yes,No,No,No,Software Engineering,Semester 4
Student 451,STU0451,20,5,84,2,5,3,Yes,No,No,No,Business,Semester 2
Student 452,STU0452,23,2,82,2,5,3,Yes,No,No,No,Computer Science,Semester 2
Student 453,STU0453,18,2,85,5,6,3,Yes,No,No,Yes,Software Engineering,Semester 1
Student 454,STU0454,22,4,87,2,5,1,No,No,No,No,Computer Science,Semester 1
Student 455,STU0455,19,6,80,0,7,1,Yes,No,No,No,Engineering,Semester 1
Student 456,STU0456,19,4,73,3,5,3,Yes,No,No,Yes,Business,Semester 3
Student 457,STU0457,20,4,69,3,4,3,Yes,Yes,Yes,Yes,Engineering,Semester 3
Student 458,STU0458,18,2,75,0,5,1,Yes,No,No,No,Engineering,Semester 1
Student 459,STU0459,19,1,83,0,3,2,Yes,Yes,No,No,Data Science,Semester 4
Student 460,STU0460,18,3,70,3,9,2,Yes,No,No,No,Business,Semester 4
Student 461,STU0461,25,4,90,2,6,1,Yes,No,No,No,Data Science,Semester 4
Student 462,STU0462,21,3,73,5,5,0,Yes,No,Yes,Yes,Engineering,Semester 1
Student 463,STU0463,19,6,81,3,8,2,Yes,No,No,Yes,Computer Science,Semester 3
Student 464,STU0464,21,2,93,4,5,2,Yes,No,Yes,No,Business,Semester 2
Student 465,STU0465,20,3,80,3,5,1,No,Yes,No,No,Business,Semester 4
Student 466,STU0466,20,6,73,1,4,1,Yes,No,Yes,No,Software Engineering,Semester 1
Student 467,STU0467,22,4,61,4,3,1,Yes,No,Yes,Yes,Computer Science,Semester 1
Student 468,STU0468,22,2,85,3,5,3,No,No,No,Yes,Computer Science,Semester 2
Student 469,STU0469,19,1,84,1,7,2,Yes,No,No,Yes,Engineering,Semester 3
Student 470,STU0470,19,3,86,3,3,2,No,No,Yes,No,Engineering,Semester 3
Student 471,STU0471,20,2,82,0,5,2,Yes,No,No,No,Engineering,Semester 1
Student 472,STU0472,17,3,77,0,5,2,No,No,Yes,Yes,Software Engineering,Semester 2
Student 473,STU0473,17,6,75,0,6,2,Yes,No,Yes,Yes,Computer Science,Semester 3
Student 474,STU0474,24,2,82,1,4,2,No,Yes,Yes,Yes,Data Science,Semester 2
Student 475,STU0475,24,3,89,1,6,3,Yes,No,No,No,Computer Science,Semester 2
Student 476,STU0476,20,5,58,4,6,0,No,No,No,No,Data Science,Semester 1
Student 477,STU0477,22,4,89,1,4,2,Yes,Yes,No,No,Business,Semester 2
Student 478,STU0478,21,5,79,1,5,3,Yes,Yes,No,No,Data Science,Semester 2
Student 479,STU0479,27,5,80,2,5,3,No,No,Yes,Yes,Business,Semester 2
Student 480,STU0480,23,3,87,1,4,1,Yes,No,No,No,Engineering,Semester 4
Student 481,STU0481,20,4,80,2,3,3,Yes,Yes,No,No,Computer Science,Semester 2
Student 482,STU0482,18,4,83,4,8,1,Yes,No,Yes,Yes,Engineering,Semester 2
Student 483,STU0483,17,1,68,1,2,1,Yes,No,No,No,Computer Science,Semester 1
Student 484,STU0484,21,4,79,2,5,2,Yes,Yes,No,No,Data Science,Semester 3
Student 485,STU0485,19,2,86,5,8,1,Yes,Yes,No,No,Computer Science,Semester 3
Student 486,STU0486,17,3,78,3,4,1,No,No,No,No,Data Science,Semester 2
Student 487,STU0487,19,3,79,2,5,3,Yes,Yes,No,No,Computer Science,Semester 1
Student 488,STU0488,18,4,83,2,5,2,Yes,No,No,No,Business,Semester 1
Student 489,STU0489,24,4,85,4,1,3,No,No,No,Yes,Data Science,Semester 2
Student 490,STU0490,22,4,94,1,5,2,No,Yes,Yes,Yes,Engineering,Semester 2
Student 491,STU0491,21,3,85,1,2,2,Yes,Yes,No,Yes,Engineering,Semester 3
Student 492,STU0492,24,5,92,0,7,2,Yes,Yes,Yes,No,Engineering,Semester 3
Student 493,STU0493,21,3,81,1,4,1,Yes,Yes,Yes,No,Engineering,Semester 3
Student 494,STU0494,19,3,63,3,8,0,Yes,Yes,No,No,Business,Semester 2
Student 495,STU0495,24,1,78,0,3,2,Yes,No,No,No,Business,Semester 3
Student 496,STU0496,22,4,75,5,6,2,Yes,Yes,No,Yes,Software Engineering,Semester 1
Student 497,STU0497,18,5,81,1,3,1,Yes,No,No,No,Software Engineering,Semester 4
Student 498,STU0498,20,3,79,2,5,2,Yes,No,Yes,No,Software Engineering,Semester 4
Student 499,STU0499,19,6,84,3,5,2,No,Yes,No,Yes,Software Engineering,Semester 4
Student 500,STU0500,18,2,76,2,5,2,No,Yes,Yes,Yes,Computer Science,Semester 1
Student 501,STU0501,23,4,83,2,5,1,Yes,Yes,No,No,Data Science,Semester 4
Student 502,STU0502,25,5,85,1,8,0,Yes,Yes,No,No,Engineering,Semester 2
Student 503,STU0503,17,3,82,1,4,2,Yes,No,Yes,Yes,Computer Science,Semester 2
Student 504,STU0504,22,2,70,2,5,2,Yes,Yes,No,No,Business,Semester 4
Student 505,STU0505,19,4,89,0,3,3,Yes,No,No,No,Engineering,Semester 4
Student 506,STU0506,19,4,87,2,3,3,Yes,No,No,Yes,Data Science,Semester 3
Student 507,STU0507,19,5,80,1,4,3,No,No,No,Yes,Data Science,Semester 1
Student 508,STU0508,19,3,67,1,8,0,Yes,No,Yes,Yes,Business,Semester 3
Student 509,STU0509,21,2,84,2,2,2,No,No,Yes,No,Engineering,Semester 1
Student 510,STU0510,19,3,77,1,6,2,Yes,Yes,Yes,No,Software Engineering,Semester 3
Student 511,STU0511,21,4,62,1,5,2,Yes,Yes,Yes,Yes,Engineering,Semester 2
Student 512,STU0512,20,5,81,0,4,2,Yes,No,No,No,Engineering,Semester 1
Student 513,STU0513,20,2,93,3,6,0,No,Yes,No,Yes,Data Science,Semester 4
Student 514,STU0514,19,3,83,0,6,0,No,No,No,Yes,Business,Semester 1
Student 515,STU0515,19,4,81,3,5,1,Yes,No,No,No,Engineering,Semester 1
Student 516,STU0516,22,6,77,2,5,2,Yes,No,No,Yes,Computer Science,Semester 3
Student 517,STU0517,22,3,82,3,5,3,Yes,No,No,No,Computer Science,Semester 4
Student 518,STU0518,18,2,82,4,4,1,Yes,No,No,No,Business,Semester 3
Student 519,STU0519,21,4,86,2,5,1,No,No,No,Yes,Software Engineering,Semester 4
Student 520,STU0520,22,1,77,2,4,0,Yes,No,No,Yes,Engineering,Semester 3
Student 521,STU0521,17,3,75,1,5,2,Yes,No,Yes,Yes,Engineering,Semester 4
Student 522,STU0522,22,4,78,4,4,1,Yes,No,No,No,Data Science,Semester 1
Student 523,STU0523,19,4,81,1,4,3,No,No,Yes,No,Engineering,Semester 2
Student 524,STU0524,22,4,81,1,4,2,Yes,No,No,No,Software Engineering,Semester 4
Student 525,STU0525,19,1,81,0,7,2,Yes,No,No,No,Engineering,Semester 3
Student 526,STU0526,17,2,74,2,3,1,Yes,No,Yes,Yes,Engineering,Semester 1
Student 527,STU0527,17,5,81,2,8,2,Yes,No,No,Yes,Data Science,Semester 3
Student 528,STU0528,21,3,87,1,6,2,Yes,Yes,No,Yes,Computer Science,Semester 1
Student 529,STU0529,21,3,92,3,2,3,Yes,No,No,No,Computer Science,Semester 1
Student 530,STU0530,19,2,89,2,4,4,No,Yes,No,Yes,Software Engineering,Semester 4
Student 531,STU0531,22,4,81,0,2,0,Yes,No,Yes,No,Business,Semester 3
Student 532,STU0532,17,3,80,2,6,0,No,No,No,No,Business,Semester 1
Student 533,STU0533,20,5,91,1,7,1,No,No,No,Yes,Data Science,Semester 3
Student 534,STU0534,18,2,81,1,5,1,Yes,Yes,Yes,No,Engineering,Semester 1
Student 535,STU0535,19,5,88,3,7,1,Yes,No,No,No,Data Science,Semester 4
Student 536,STU0536,21,6,81,2,5,3,No,No,No,Yes,Computer Science,Semester 2
Student 537,STU0537,19,4,62,2,7,1,Yes,Yes,Yes,Yes,Software Engineering,Semester 2
Student 538,STU0538,20,2,87,1,6,1,Yes,Yes,No,No,Business,Semester 2
Student 539,STU0539,23,5,89,2,5,2,Yes,No,Yes,No,Engineering,Semester 2
Student 540,STU0540,19,3,79,2,6,1,Yes,No,No,Yes,Business,Semester 4
Student 541,STU0541,22,3,72,3,5,0,No,Yes,No,No,Computer Science,Semester 4
Student 542,STU0542,18,4,94,1,8,1,Yes,No,Yes,No,Engineering,Semester 4
Student 543,STU0543,22,3,80,2,4,3,Yes,No,No,No,Computer Science,Semester 3
Student 544,STU0544,24,3,79,1,6,0,Yes,No,Yes,Yes,Business,Semester 1
Student 545,STU0545,17,4,85,2,4,3,Yes,No,No,No,Business,Semester 1
Student 546,STU0546,19,4,100,1,2,3,Yes,No,No,Yes,Computer Science,Semester 2
Student 547,STU0547,22,1,85,1,6,1,Yes,No,No,Yes,Engineering,Semester 2
Student 548,STU0548,20,5,83,3,2,4,Yes,No,Yes,No,Computer Science,Semester 1
Student 549,STU0549,21,5,82,2,9,1,Yes,Yes,No,Yes,Engineering,Semester 1
Student 550,STU0550,19,4,95,4,4,3,Yes,Yes,No,No,Data Science,Semester 1
Student 551,STU0551,21,4,86,1,5,2,Yes,No,No,No,Data Science,Semester 4
Student 552,STU0552,20,3,88,3,4,0,No,No,No,No,Engineering,Semester 4
Student 553,STU0553,23,2,84,3,5,3,Yes,No,Yes,No,Computer Science,Semester 4
Student 554,STU0554,21,4,86,3,6,3,Yes,No,No,No,Engineering,Semester 2
Student 555,STU0555,21,6,79,1,4,3,No,No,No,Yes,Business,Semester 4
Student 556,STU0556,20,4,83,1,1,4,Yes,No,No,No,Computer Science,Semester 1
Student 557,STU0557,19,6,76,1,3,3,Yes,Yes,No,No,Engineering,Semester 2
Student 558,STU0558,20,6,77,2,4,4,Yes,No,No,No,Business,Semester 2
Student 559,STU0559,21,3,85,1,6,3,Yes,Yes,Yes,Yes,Software Engineering,Semester 4
Student 560,STU0560,20,3,76,2,5,1,Yes,No,Yes,No,Business,Semester 2
Student 561,STU0561,21,3,83,2,6,0,Yes,Yes,Yes,No,Engineering,Semester 1
Student 562,STU0562,25,3,79,0,2,4,Yes,No,Yes,Yes,Computer Science,Semester 2
Student 563,STU0563,22,2,73,3,3,1,Yes,Yes,No,No,Computer Science,Semester 3
Student 564,STU0564,20,4,83,1,4,4,Yes,Yes,No,No,Data Science,Semester 1
Student 565,STU0565,23,5,88,4,8,0,Yes,Yes,No,Yes,Engineering,Semester 1
Student 566,STU0566,20,1,71,1,10,0,Yes,No,No,No,Business,Semester 4
Student 567,STU0567,17,6,86,3,3,3,Yes,No,No,No,Business,Semester 1
Student 568,STU0568,18,3,73,1,7,2,Yes,No,No,Yes,Engineering,Semester 1
Student 569,STU0569,17,4,92,1,5,2,No,No,No,No,Business,Semester 2
Student 570,STU0570,20,4,86,0,6,3,Yes,No,No,No,Software Engineering,Semester 3
Student 571,STU0571,21,2,71,1,3,2,Yes,No,No,No,Data Science,Semester 2
Student 572,STU0572,24,3,88,3,7,1,Yes,No,Yes,No,Computer Science,Semester 3
Student 573,STU0573,21,2,77,3,1,3,Yes,Yes,Yes,No,Business,Semester 1
Student 574,STU0574,20,4,74,0,3,1,Yes,No,No,Yes,Software Engineering,Semester 2
Student 575,STU0575,22,3,87,2,5,2,No,No,No,No,Engineering,Semester 2
Student 576,STU0576,17,4,91,4,4,3,No,No,No,No,Business,Semester 4
Student 577,STU0577,21,4,70,2,5,2,Yes,No,No,Yes,Engineering,Semester 2
Student 578,STU0578,22,4,79,1,4,2,No,No,No,Yes,Software Engineering,Semester 3
Student 579,STU0579,17,2,83,0,4,1,Yes,Yes,No,No,Software Engineering,Semester 3
Student 580,STU0580,23,5,77,3,5,2,Yes,No,No,No,Computer Science,Semester 1
Student 581,STU0581,21,5,80,1,5,2,Yes,No,No,No,Engineering,Semester 4
Student 582,STU0582,20,1,85,3,5,1,No,No,Yes,No,Data Science,Semester 4
Student 583,STU0583,22,4,55,1,5,3,Yes,No,No,No,Computer Science,Semester 2
Student 584,STU0584,26,0,85,2,4,0,Yes,No,Yes,No,Engineering,Semester 1
Student 585,STU0585,21,2,70,1,7,1,Yes,No,No,No,Engineering,Semester 3
Student 586,STU0586,21,5,71,1,5,2,Yes,Yes,No,No,Software Engineering,Semester 4
Student 587,STU0587,20,3,87,2,7,2,Yes,Yes,No,No,Software Engineering,Semester 1
Student 588,STU0588,19,6,75,1,4,2,Yes,No,No,No,Engineering,Semester 2
Student 589,STU0589,22,4,74,3,3,0,Yes,No,No,No,Software Engineering,Semester 4
Student 590,STU0590,19,3,79,3,5,3,Yes,Yes,No,No,Engineering,Semester 2
Student 591,STU0591,21,3,77,1,10,0,Yes,No,No,Yes,Engineering,Semester 3
Student 592,STU0592,19,5,83,0,3,2,Yes,No,No,Yes,Computer Science,Semester 3
Student 593,STU0593,22,3,83,2,6,0,Yes,No,No,Yes,Computer Science,Semester 1
Student 594,STU0594,21,1,74,1,5,1,Yes,Yes,No,No,Data Science,Semester 2
Student 595,STU0595,23,2,68,1,6,0,No,No,Yes,No,Computer Science,Semester 1
Student 596,STU0596,19,4,80,0,3,1,Yes,No,Yes,No,Business,Semester 3
Student 597,STU0597,20,2,90,1,6,3,Yes,No,No,No,Business,Semester 4
Student 598,STU0598,18,7,81,2,6,2,Yes,No,No,No,Software Engineering,Semester 3
Student 599,STU0599,20,3,79,4,2,3,Yes,Yes,No,Yes,Business,Semester 1
Student 600,STU0600,21,3,95,4,5,0,Yes,No,No,Yes,Computer Science,Semester 2
Student 601,STU0601,22,2,88,3,5,1,Yes,Yes,No,No,Data Science,Semester 3
Student 602,STU0602,19,5,68,2,4,1,Yes,Yes,No,No,Engineering,Semester 1
Student 603,STU0603,22,3,79,2,5,0,Yes,No,No,No,Data Science,Semester 2
Student 604,STU0604,24,5,83,2,7,2,Yes,No,No,Yes,Computer Science,Semester 1
Student 605,STU0605,21,5,73,0,6,3,Yes,No,No,Yes,Computer Science,Semester 3
Student 606,STU0606,25,4,79,1,3,2,Yes,Yes,No,No,Computer Science,Semester 2
Student 607,STU0607,19,4,82,0,6,1,Yes,No,Yes,No,Software Engineering,Semester 3
Student 608,STU0608,18,2,80,4,5,1,Yes,No,Yes,No,Business,Semester 3
Student 609,STU0609,17,2,72,1,4,0,Yes,No,No,No,Computer Science,Semester 3
Student 610,STU0610,24,2,93,3,3,1,Yes,No,No,Yes,Engineering,Semester 3
Student 611,STU0611,22,4,84,0,7,3,Yes,No,No,No,Business,Semester 3
Student 612,STU0612,20,7,75,1,4,2,Yes,No,No,Yes,Business,Semester 1
Student 613,STU0613,21,3,89,0,7,0,Yes,Yes,No,Yes,Software Engineering,Semester 4
Student 614,STU0614,18,5,81,1,3,2,Yes,Yes,No,No,Data Science,Semester 4
Student 615,STU0615,26,4,89,2,9,1,No,No,No,No,Business,Semester 3
